passage_id,verse_id
213446,20263
213446,20264
213447,7539
213448,21680
213448,21681
213449,7230
213450,10323
213451,14098
213452,5964
213453,9478
213454,20645
213454,20646
213454,20647
213454,20648
213454,20649
213455,22505
213456,9569
213456,9687
213456,9688
213456,9689
213457,13213
213458,18661
213459,22040
213460,13188
213460,13190
213461,14115
213462,16579
213462,16581
213462,16583
213462,16585
213462,16587
213462,16589
213463,14104
213463,14106
213463,14108
213464,9343
213464,9344
213464,9345
213465,2262
213466,22544
213467,9712
213468,6458
213469,17967
213470,14829
213471,6766
213472,21022
213473,3412
213474,5763
213475,22089
213476,17499
213477,5870
213478,16583
213478,16585
213479,21217
213480,17790
213481,5773
213482,20685
213483,23221
213483,23222
213483,23223
213484,4912
213485,3240
213486,5034
213487,14266
213488,15128
213489,22239
213490,5699
213491,16437
213492,5706
213493,5931
213494,5043
213495,21041
213496,16701
213497,5380
213498,9479
213498,9480
213499,19324
213499,19325
213499,19326
213500,4949
213501,16344
213501,16346
213502,25237
213503,16527
213503,16632
213504,5065
213505,5796
213506,5050
213507,22601
213507,22602
213507,22603
213508,22271
213508,22272
213509,2721
213509,2722
213509,2723
213509,2724
213510,32924
213511,24437
213512,5704
213512,5705
213513,21592
213513,21593
213514,12594
213515,21684
213516,22815
213516,22816
213516,22817
213517,5701
213518,5034
213519,17043
213520,16572
213521,13897
213522,25388
213523,4922
213523,4923
213524,27668
213525,5141
213526,5697
213526,5698
213527,16825
213528,5152
213528,5153
213528,5154
213529,13047
213529,13049
213529,13051
213529,13053
213530,31278
213531,4730
213532,13040
213533,5810
213533,5811
213534,4171
213534,4172
213535,5482
213536,20941
213537,26674
213538,5848
213539,12846
213539,12847
213540,5364
213541,29995
213541,29996
213542,14228
213543,5988
213544,5783
213545,13184
213545,13186
213545,13188
213546,25903
213547,32914
213547,32915
213547,32916
213547,32917
213548,26835
213549,5743
213550,30008
213551,19461
213551,19462
213552,16452
213553,13199
213554,20955
213555,11602
213556,7959
213557,28080
213558,15755
213559,10826
213560,10875
213561,14747
213562,18547
213563,20881
213564,10642
213565,27614
213565,27615
213565,27616
213565,27617
213565,27618
213565,27739
213565,27740
213565,27741
213566,27663
213567,12997
213567,12998
213568,4984
213569,9791
213570,5827
213570,5828
213570,5829
213571,4584
213571,4585
213572,27326
213573,26271
213574,9310
213574,9311
213574,9312
213575,7617
213576,14935
213577,33238
213578,7853
213579,16545
213579,16546
213580,5877
213581,26163
213582,26886
213583,7762
213584,27589
213585,17482
213586,26536
213587,28388
213588,26152
213589,5693
213590,5559
213590,5560
213590,5561
213590,5562
213591,2386
213592,9461
213593,26166
213594,5717
213595,2659
213595,2660
213596,6287
213597,31671
213598,14127
213598,14129
213599,17335
213600,19139
213601,8567
213602,5767
213603,19580
213604,16426
213604,16427
213604,16429
213604,16431
213604,16433
213605,16271
213606,22375
213606,22376
213606,22377
213607,5533
213608,10334
213609,7710
213610,17731
213610,17733
213611,5684
213612,13482
213612,13483
213613,17206
213614,21485
213615,25997
213616,16300
213617,5757
213618,8557
213619,8995
213619,8996
213620,9697
213621,13203
213621,13205
213622,31616
213622,31618
213623,22463
213624,9705
213625,17072
213626,9566
213626,9567
213626,9568
213626,9569
213627,12958
213628,21477
213629,13828
213630,24340
213631,5854
213632,14821
213633,5136
213633,5137
213633,5138
213633,5139
213634,14488
213635,13974
213635,13976
213635,13988
213635,13990
213635,13992
213636,21548
213637,13370
213638,10305
213639,10862
213640,5565
213641,13513
213642,10683
213642,10685
213643,15134
213644,6766
213645,13500
213646,12929
213647,17231
213648,14758
213648,14760
213648,14762
213649,5541
213650,13614
213651,5752
213652,10140
213653,12965
213654,17008
213655,15366
213656,8169
213657,8300
213658,5291
213659,7899
213659,7900
213659,7901
213659,7902
213659,7903
213659,7904
213660,13519
213660,13521
213660,13523
213661,13301
213662,14756
213662,14758
213662,14760
213662,14762
213663,14620
213663,14622
213663,14623
213663,14625
213663,14627
213663,14629
213663,14631
213664,17340
213664,17341
213664,17342
213664,17343
213664,17344
213665,5136
213666,5409
213667,5573
213668,5659
213668,5660
213668,5661
213669,13507
213669,13509
213670,7876
213670,7877
213670,7878
213670,7879
213670,7880
213670,7881
213670,7882
213670,7883
213670,7884
213670,7885
213670,7886
213670,7887
213671,14672
213671,14674
213671,14791
213671,14792
213671,14794
213671,14796
213671,14798
213672,5830
213673,17127
213674,5781
213675,2712
213676,21608
213677,4895
213678,5753
213679,5776
213680,5779
213681,5673
213682,13817
213683,9193
213684,5866
213685,5680
213686,13672
213686,13674
213687,13992
213687,13994
213687,13995
213687,13997
213687,13999
213688,14418
213689,4579
213690,9709
213691,5158
213692,13969
213693,5967
213694,5506
213695,13300
213695,13301
213695,13302
213695,13303
213695,13304
213695,13305
213695,13306
213695,13307
213695,13308
213696,13239
213697,5259
213698,13498
213698,13500
213699,5901
213699,5902
213699,5903
213699,5904
213700,13494
213701,5516
213702,15338
213703,16874
213704,3244
213704,3245
213704,3246
213704,3247
213705,5486
213706,5462
213707,5749
213708,18228
213709,5676
213709,5677
213709,5678
213710,14645
213710,14647
213710,14649
213711,8538
213711,8539
213712,17339
213713,16549
213714,5816
213714,5817
213715,4959
213716,16534
213716,16535
213717,5708
213718,13827
213718,13828
213718,13830
213718,13832
213719,11681
213719,11683
213719,11685
213719,11841
213719,11842
213720,14899
213721,4984
213722,8109
213722,8223
213722,8224
213722,8225
213722,8226
213722,8227
213722,8228
213722,8229
213723,23249
213724,15279
213725,13811
213725,13813
213726,8243
213726,8244
213726,8245
213726,8246
213727,2893
213727,2894
213727,2895
213727,2896
213728,13511
213728,13513
213729,10682
213730,5847
213731,12849
213732,21942
213732,21943
213732,22088
213732,22089
213733,10881
213734,12933
213735,2994
213735,2995
213735,2996
213735,2997
213735,2998
213736,13663
213737,10609
213738,11110
213738,11111
213738,11112
213739,3906
213739,3907
213740,26265
213741,10126
213742,26408
213742,26409
213742,26410
213742,26411
213743,29169
213744,5872
213745,5795
213746,4560
213746,4561
213746,4562
213746,4563
213746,4564
213746,4565
213746,4566
213746,4567
213746,4568
213746,4569
213746,4570
213747,31672
213748,30905
213749,14640
213749,14642
213749,14644
213750,4966
213750,4967
213750,4968
213751,5773
213752,4959
213752,4960
213753,14291
213753,14293
213753,14295
213754,13490
213755,5806
213756,2898
213757,5719
213758,5733
213759,23937
213759,23939
213759,23941
213759,23943
213759,23945
213760,5115
213761,5075
213761,5076
213761,5077
213762,5744
213763,13370
213764,2904
213765,6232
213765,6233
213765,6234
213766,14224
213767,33252
213768,26281
213768,26282
213768,26283
213768,26284
213768,26285
213768,26286
213768,26287
213768,26288
213768,26289
213769,5069
213769,5070
213769,5071
213770,13481
213771,5742
213772,5776
213773,5077
213774,5872
213775,21033
213776,13031
213776,13032
213777,5827
213778,5752
213779,5880
213780,29092
213781,5234
213782,26283
213783,5682
213784,14293
213785,16114
213786,8239
213787,5064
213788,22906
213789,26282
213790,23000
213791,8243
213792,16231
213792,16232
213793,17149
213794,24451
213795,24458
213796,5846
213797,5699
213798,13682
213799,13298
213800,14645
213800,14647
213800,14649
213801,31950
213801,31952
213802,11683
213802,11685
213802,11841
213803,7900
213803,7901
213803,7902
213803,7903
213803,7904
213803,7905
213804,10678
213805,5818
213806,5354
213807,17341
213807,17342
213808,11496
213809,2904
213810,31436
213811,8826
213812,17300
213812,17302
213812,17304
213813,17381
213814,5820
213814,5821
213814,5822
213814,5823
213814,5824
213814,5825
213814,5826
213815,5170
213816,12483
213817,25068
213818,5262
213819,15440
213820,32845
213821,5069
213821,5070
213821,5071
213822,5746
213823,15117
213823,15118
213823,15119
213823,15120
213824,5351
213825,11529
213826,13490
213827,11758
213827,11760
213827,11762
213827,11764
213827,11766
213827,11768
213827,11770
213827,11772
213827,11774
213828,10793
213829,10879
213830,5744
213831,22639
213831,22640
213831,22641
213831,22642
213832,6296
213833,11438
213834,5755
213835,13919
213835,13921
213835,13923
213836,15392
213837,8380
213837,8381
213837,8382
213837,8383
213837,8384
213837,8385
213837,8386
213837,8387
213837,8388
213837,8389
213837,8390
213837,8391
213837,8392
213837,8393
213837,8394
213837,8395
213837,8396
213837,8397
213837,8398
213837,8399
213837,8400
213837,8401
213837,8402
213837,8403
213837,8404
213837,8405
213837,8406
213837,8407
213837,8408
213837,8524
213837,8525
213837,8526
213837,8527
213837,8528
213837,8529
213837,8530
213837,8531
213837,8532
213837,8533
213837,8534
213837,8535
213837,8536
213837,8537
213837,8538
213837,8539
213837,8540
213837,8541
213837,8542
213837,8543
213837,8544
213837,8545
213837,8546
213837,8547
213837,8548
213837,8549
213837,8550
213837,8551
213837,8552
213837,8553
213837,8554
213837,8555
213837,8556
213837,8557
213838,18461
213839,7762
213840,16035
213841,19979
213842,13032
213843,5810
213844,5237
213845,32462
213846,14970
213847,13047
213847,13049
213847,13051
213848,21979
213848,21980
213848,21981
213849,7906
213849,7907
213849,7908
213849,7909
213849,7910
213849,7911
213849,7912
213849,7913
213849,7914
213849,8031
213849,8032
213849,8033
213849,8034
213849,8035
213849,8036
213849,8037
213849,8038
213849,8039
213849,8040
213849,8041
213849,8042
213849,8043
213849,8044
213849,8045
213849,8046
213849,8047
213849,8048
213849,8049
213849,8050
213849,8051
213849,8052
213849,8053
213849,8054
213849,8055
213849,8056
213849,8057
213849,8058
213849,8059
213849,8060
213849,8061
213849,8062
213849,8063
213849,8064
213849,8065
213849,8066
213849,8067
213849,8068
213849,8188
213849,8189
213850,5669
213851,25431
213852,5719
213853,12945
213854,13186
213855,8395
213856,10327
213857,5542
213858,13057
213859,14433
213860,14437
213861,5843
213862,28822
213862,28823
213863,8404
213864,21472
213864,21473
213864,21474
213864,21475
213864,21476
213864,21477
213865,7613
213865,7614
213866,7634
213867,28121
213867,28122
213867,28123
213868,5891
213869,25455
213869,25456
213870,20608
213871,33221
213872,25588
213873,6754
213874,5749
213875,5737
213875,5738
213876,14293
213877,5692
213878,13919
213878,13921
213878,13923
213879,19020
213880,10130
213881,12708
213882,21422
213883,21666
213884,5733
213885,20566
213886,20633
213887,5863
213888,5744
213889,5261
213889,5262
213890,5440
213891,5852
213892,5834
213893,5759
213894,5831
213895,5486
213896,5824
213897,7624
213898,14418
213899,23941
213899,23943
213900,5522
213901,13509
213902,6579
213902,6580
213903,5454
213904,7909
213904,7910
213904,7911
213904,7912
213904,7913
213905,13057
213905,13059
213905,13060
213905,13062
213905,13180
213905,13182
213906,26009
213906,26010
213907,27621
213908,13517
213909,16417
213910,11446
213910,11448
213910,11450
213910,11452
213910,11454
213911,13182
213912,14636
213913,5889
213914,13060
213915,10889
213916,13057
213917,15454
213918,4897
213919,13156
213920,14480
213921,2904
213922,5736
213923,5843
213924,9618
213925,24487
213926,5868
213927,5853
213928,24324
213928,24326
213928,24328
213928,24330
213928,24332
213928,23929
213928,23931
213928,23933
213928,23935
213928,23937
213928,23939
213929,5682
213930,10090
213930,10092
213931,18213
213932,10311
213932,10313
213933,5734
213934,13026
213935,25278
213936,5461
213937,20142
213937,20143
213938,15041
213939,26707
213940,27155
213940,27156
213941,5137
213942,5742
213943,5832
213944,13043
213944,13045
213945,13031
213945,13032
213946,5853
213947,15462
213948,13349
213948,13351
213949,5415
213949,5416
213949,5417
213950,13736
213951,5881
213952,10327
213953,13207
213953,13209
213954,16716
213955,5781
213955,5782
213955,5783
213956,17173
213956,17174
213956,17175
213956,17176
213956,17177
213956,17178
213956,17179
213956,17180
213956,17181
213957,5216
213957,5217
213957,5218
213958,5672
213959,5738
213959,5739
213960,5817
213961,16401
213962,26060
213963,16944
213964,5841
213965,5680
213966,5069
213967,5136
213968,5060
213969,5820
213969,5821
213969,5822
213969,5823
213969,5824
213969,5825
213969,5826
213970,25439
213970,25440
213970,25441
213970,25442
213970,25443
213970,25444
213970,25445
213970,25446
213970,25447
213970,25448
213971,5499
213972,5776
213973,32461
213973,32462
213973,32463
213973,32464
213974,5874
213975,5733
213976,24007
213976,24009
213976,24011
213976,24143
213976,24144
213977,5291
213977,5292
213978,5824
213979,17510
213979,17627
213979,17629
213979,17631
213979,17633
213980,10130
213981,8319
213982,5734
213983,13221
213983,13223
213984,13981
213985,5776
213986,20540
213986,20541
213986,20542
213986,20543
213987,16874
213988,13511
213989,5442
213989,5443
213989,5444
213989,5445
213989,5446
213989,5447
213989,5448
213990,13644
213991,32604
213991,32606
213991,32608
213991,32610
213991,32612
213992,5772
213993,6302
213993,6303
213993,6304
213993,6305
213994,24799
213994,24801
213994,24803
213994,24805
213995,5762
213996,7910
213996,7911
213996,7912
213996,7913
213996,7914
213996,8031
213996,8032
213996,8033
213996,8034
213996,8035
213996,8036
213996,8037
213996,8038
213996,8039
213996,8040
213996,8041
213996,8042
213997,11280
213998,5998
213999,5808
214000,25446
214000,25447
214000,25448
214001,11257
214002,5749
214002,5750
214003,8315
214004,17757
214005,20330
214006,5805
214007,5853
214008,5461
214009,5867
214010,5771
214011,5760
214012,12648
214012,9766
214013,26007
214013,26008
214013,26009
214013,26010
214013,26011
214013,26012
214013,26013
214013,26014
214014,11263
214014,11265
214015,14794
214016,23315
214017,17588
214017,17590
214018,17499
214019,17187
214019,17188
214020,5733
214021,21981
214021,21982
214022,14829
214023,6766
214024,25066
214024,25067
214024,25068
214024,25069
214025,15445
214026,26265
214027,2799
214028,23589
214029,5744
214030,7220
214030,7221
214031,5738
214032,5451
214033,5788
214034,5847
214035,10086
214036,8052
214036,8053
214036,8054
214036,8055
214036,8056
214037,5984
214037,5985
214038,23943
214038,23945
214039,13484
214039,13485
214039,13486
214040,10676
214041,12692
214042,6138
214043,14756
214044,16417
214045,5737
214046,5809
214047,5883
214048,11946
214049,12095
214050,4575
214051,11919
214052,11673
214052,11675
214053,13902
214054,10142
214054,10294
214054,10296
214054,10297
214054,10299
214055,13378
214056,6745
214057,7778
214058,13988
214059,9820
214060,13091
214061,7790
214062,15132
214063,9732
214064,3702
214065,13393
214065,13394
214065,13395
214066,11188
214067,5470
214067,5471
214067,5472
214068,5569
214068,5570
214069,16832
214070,11108
214071,5675
214072,30450
214072,30451
214073,14555
214074,14758
214075,28630
214076,13527
214077,5710
214078,13199
214079,5774
214080,5717
214081,5079
214081,5080
214081,5081
214081,5082
214081,5083
214082,8100
214083,4959
214084,28626
214085,5795
214086,5818
214087,5831
214088,12067
214089,27892
214089,27893
214089,27894
214090,13338
214091,18431
214092,26708
214093,5912
214094,5926
214095,13683
214096,26010
214097,25686
214098,5834
214098,5835
214099,27760
214099,27761
214099,27762
214099,27763
214100,26092
214101,27644
214102,26704
214103,5747
214104,13484
214104,13485
214104,13486
214104,13487
214105,5807
214106,5465
214107,5867
214107,5868
214107,5869
214108,5809
214109,5354
214110,14422
214111,14254
214112,5542
214113,5820
214113,5821
214113,5822
214113,5823
214113,5824
214113,5825
214113,5826
214114,5435
214114,5436
214115,5881
214115,5882
214116,13124
214117,5887
214117,5888
214118,5802
214119,2800
214120,29974
214121,5499
214122,14426
214123,24126
214123,24127
214123,24128
214124,7643
214125,19343
214126,3775
214127,11555
214128,10236
214129,32091
214129,32092
214130,18966
214131,24853
214132,18398
214133,3314
214134,30823
214134,30825
214134,30827
214134,30829
214134,30830
214134,30990
214134,30993
214135,5460
214135,5461
214136,23780
214136,23782
214136,23784
214136,23786
214136,23788
214137,5134
214138,26007
214138,26008
214138,26009
214138,26010
214138,26011
214138,26012
214138,26013
214138,26014
214139,19504
214140,24110
214141,14884
214142,14913
214143,30043
214144,3807
214144,3808
214144,3809
214144,3810
214144,3811
214144,3812
214145,12122
214146,5638
214147,5651
214148,23786
214149,16281
214149,16283
214150,24126
214151,5832
214152,5885
214153,5803
214154,30823
214154,30825
214154,30827
214155,16277
214156,24110
214157,30830
214157,30990
214158,5853
214159,5789
214160,29934
214161,5873
214161,5874
214162,11060
214163,29925
214164,19502
214165,5556
214166,5994
214167,6000
214167,6001
214167,6002
214167,5465
214167,5466
214168,16656
214169,23281
214170,24149
214171,13458
214172,7778
214173,11107
214173,11108
214174,26231
214174,26232
214175,7630
214176,30550
214176,30551
214177,30782
214177,30783
214178,7735
214179,15592
214179,15594
214179,15596
214180,19138
214180,19139
214180,19140
214181,5883
214181,5884
214181,5885
214182,5275
214182,5276
214182,5277
214183,25160
214183,25161
214183,25162
214183,25163
214184,25347
214184,25348
214185,28981
214186,23767
214187,28477
214188,8070
214189,30961
214190,16448
214190,16450
214190,16452
214191,5732
214192,11713
214193,31793
214194,14271
214194,14273
214195,15987
214195,15989
214195,15991
214196,18637
214197,9438
214197,9439
214197,9440
214197,9441
214197,9442
214197,9443
214197,9444
214197,9445
214197,9446
214198,26829
214198,26830
214198,26831
214198,26832
214198,26833
214198,26834
214198,26835
214199,5757
214200,6617
214201,13465
214202,7805
214203,24006
214204,13032
214205,13186
214206,28537
214206,28538
214206,28539
214207,12868
214207,12870
214207,12872
214207,12874
214207,12876
214208,9416
214209,29281
214209,29282
214210,19828
214210,19829
214210,19830
214211,5645
214212,13470
214213,16809
214213,16810
214214,29016
214215,5883
214216,14261
214217,26259
214218,13801
214219,5886
214220,29705
214221,17064
214222,5807
214222,5808
214222,5809
214222,5767
214223,16824
214223,16826
214224,13203
214225,16277
214226,20149
214227,5275
214228,17731
214229,10336
214230,13805
214231,16287
214232,5873
214232,5874
214232,5875
214233,24676
214234,21518
214235,13468
214236,18867
214237,9859
214238,9546
214238,9548
214238,9550
214239,24591
214240,6870
214241,5880
214242,24673
214242,24674
214243,22791
214244,13895
214245,5685
214246,11327
214247,5927
214248,7426
214249,17139
214250,22586
214251,20312
214252,11114
214252,11115
214252,11116
214252,11117
214252,11118
214253,19995
214254,14113
214255,17499
214256,28689
214257,13955
214258,5935
214258,5936
214259,5555
214260,4941
214261,24234
214262,5764
214263,10868
214264,2262
214265,3507
214266,21027
214266,21028
214266,21029
214267,9404
214268,5550
214269,9623
214270,5105
214271,3475
214272,26020
214273,24981
214274,25217
214275,5838
214276,13198
214277,23767
214277,23769
214277,23771
214277,23773
214278,13667
214279,5869
214280,28328
214280,28439
214281,14796
214282,5779
214283,6209
214283,6210
214284,3485
214285,17381
214286,13523
214287,13519
214288,17300
214288,17302
214288,17304
214289,5848
214290,10862
214290,10864
214291,32883
214291,32884
214292,6598
214292,6599
214292,6600
214293,13180
214294,27313
214295,17620
214296,16396
214297,30738
214298,8750
214299,23500
214300,20329
214301,13649
214302,2691
214303,8632
214304,23466
214305,8154
214306,12924
214307,17359
214308,27632
214309,8174
214310,12916
214311,24694
214312,21486
214313,28997
214314,7671
214315,32461
214316,25438
214317,12084
214318,5295
214319,10205
214320,23651
214321,25762
214322,14466
214323,3422
214324,27632
214325,5569
214326,5470
214327,17188
214328,17588
214329,10993
214330,15335
214331,14600
214332,23992
214333,5733
214334,3166
214335,33008
214336,3317
214337,14476
214338,8871
214339,5764
214340,11211
214341,10142
214342,8553
214342,8554
214342,8555
214343,10165
214344,13312
214345,10160
214346,5795
214347,5758
214348,14555
214349,23935
214350,16581
214351,14794
214352,13059
214353,13527
214354,28846
214355,20683
214356,13301
214357,20736
214358,4740
214358,4741
214359,27737
214360,13223
214361,25542
214362,5863
214363,23333
214364,14627
214365,20540
214365,20541
214365,20542
214365,20543
214366,5734
214367,24025
214368,23690
214369,27366
214370,5752
214371,5136
214372,7901
214373,7883
214374,29448
214374,29449
214374,29450
214375,11091
214375,11092
214375,11093
214375,11094
214375,11095
214375,11096
214375,11097
214375,11098
214375,11099
214376,13997
214376,13999
214377,6946
214378,3980
214379,13087
214380,6302
214380,6303
214380,6304
214380,6305
214380,6306
214381,26006
214382,5779
214383,29080
214384,5680
214385,5752
214386,2591
214387,5293
214388,25989
214389,16869
214390,13680
214390,13682
214391,17344
214392,5754
214393,7910
214394,25606
214395,5749
214396,13057
214397,24324
214398,12937
214398,12938
214399,5743
214400,29640
214401,5316
214402,15764
214403,5957
214404,31438
214405,9042
214406,5547
214407,5137
214407,5138
214407,5139
214407,5140
214407,5141
214408,6210
214409,5791
214410,5775
214410,5776
214410,5777
214411,5134
214412,5831
214413,7909
214414,6626
214415,15601
214416,5771
214417,14756
214418,5522
214419,5734
214420,8540
214422,4581
214423,5803
214424,5752
214425,5749
214426,14672
214426,14674
214426,14791
214426,14792
214426,14794
214427,13484
214428,5799
214429,6534
214430,20139
214431,5818
214432,20330
214433,16699
214434,30304
214434,30305
214434,30306
214434,30343
214434,30344
214434,30345
214434,30346
214434,30347
214434,30348
214434,30349
214434,30350
214434,30351
214434,30352
214434,30353
214434,30354
214434,30355
214434,30356
214434,30357
214434,30358
214435,12944
214436,20380
214437,10126
214438,11495
214438,11496
214439,23321
214440,29008
214441,18019
214442,10879
214443,24464
214444,5515
214445,13363
214446,16529
214447,13465
214448,5846
214449,16883
214450,24149
214451,31908
214452,13921
214453,17789
214454,24170
214455,13682
214456,5734
214457,5783
214458,5762
214459,15577
214460,24184
214461,5137
214462,5134
214463,15822
214463,15824
214463,15826
214463,15828
214464,21481
214465,5500
214465,5501
214465,5502
214465,5503
214466,14672
214467,5784
214467,5785
214468,5744
214469,13519
214469,13521
214470,5734
214471,16067
214472,14672
214473,5233
214473,5234
214474,10793
214475,9014
214476,12474
214477,25921
214478,4397
214479,2860
214480,23340
214481,11046
214481,11048
214482,16825
214482,16827
214483,11762
214483,11764
214483,11766
214483,11768
214483,11770
214483,11772
214483,11774
214484,13490
214484,13491
214485,10112
214486,20640
214487,10877
214487,10879
214488,13484
214489,23535
214490,8882
214490,8883
214490,8884
214490,8885
214491,5785
214492,28284
214492,28285
214493,5659
214494,24262
214495,23333
214495,23334
214496,5782
214497,11325
214498,28096
214498,28097
214498,28098
214498,28099
214498,28100
214499,23745
214500,25749
214501,9447
214502,24106
214503,23776
214504,7904
214505,5798
214506,23727
214507,29170
214508,12872
214509,13766
214510,25619
214510,25620
214510,25621
214511,5792
214512,25246
214513,24111
214514,25604
214515,23768
214516,5767
214517,5788
214518,11681
214519,25745
214520,25232
214521,7909
214521,7910
214521,7911
214521,7912
214521,7913
214521,7914
214521,8031
214521,8032
214522,5758
214523,32906
214524,5079
214525,5796
214525,5797
214525,5798
214526,23470
214527,29097
214528,8315
214528,8316
214529,30450
214529,30451
214529,30452
214530,29086
214531,5812
214532,3231
214533,5808
214534,5261
214535,10134
214536,25901
214537,25731
214537,25733
214537,25735
214537,25737
214537,25739
214538,11774
214539,14297
214540,5801
214541,23786
214542,13741
214542,13742
214542,13743
214542,13744
214543,11681
214544,12548
214545,5390
214546,5785
214547,17539
214547,17541
214547,17543
214548,14636
214548,14638
214549,21666
214550,5756
214551,13051
214552,23903
214553,5442
214553,5443
214553,5444
214553,5445
214553,5446
214553,5447
214553,5448
214553,5449
214554,23329
214555,17629
214555,17631
214555,17633
214556,5768
214557,24355
214558,5851
214559,23786
214560,24142
214560,24318
214561,5885
214562,13780
214562,13781
214562,13782
214562,13783
214562,13784
214562,13785
214563,5853
214564,10396
214565,13043
214566,11529
214567,7909
214567,7910
214567,7911
214567,7912
214567,7913
214568,10006
214569,5812
214570,5802
214570,5803
214571,12943
214572,13932
214572,13933
214572,13934
214573,5808
214574,5743
214575,8319
214576,19820
214576,19821
214576,19822
214576,19823
214576,19824
214576,19825
214576,19826
214577,9244
214578,12005
214579,23931
214579,23933
214579,23935
214579,23937
214579,23939
214579,23941
214580,15299
214580,15301
214580,15303
214580,15305
214580,15307
214580,15309
214580,15427
214580,15429
214580,15431
214580,15433
214580,15435
214580,15437
214580,15440
214580,15442
214580,15444
214580,15446
214580,15448
214580,15450
214580,15452
214580,15454
214580,15456
214580,15458
214580,15460
214580,15586
214580,15588
214580,15590
214580,15592
214580,15594
214580,15596
214580,15598
214580,15600
214580,15602
214580,15604
214581,19979
214581,19980
214581,19981
214581,19982
214581,19983
214581,19984
214581,19985
214581,19986
214581,19987
214581,19988
214581,19989
214581,19990
214581,19991
214581,19992
214582,20125
214582,20126
214582,20127
214582,20128
214582,20129
214582,20130
214582,20131
214582,20132
214582,20133
214582,20134
214582,20135
214582,20136
214582,20137
214582,20138
214582,20139
214582,20140
214582,20141
214582,20142
214582,20143
214582,20144
214582,20145
214582,20146
214582,20147
214582,20148
214582,20149
214582,20150
214582,20151
214582,20152
214582,20153
214583,30270
214584,8690
214585,16698
214586,19486
214586,19487
214586,19488
214586,19489
214586,19490
214586,19491
214586,19492
214586,19493
214586,19494
214586,19495
214586,19496
214586,19497
214586,19498
214586,19499
214586,19500
214586,19501
214586,19502
214586,19503
214586,19504
214586,19505
214586,19506
214586,19507
214586,19508
214586,19509
214586,19510
214586,19511
214586,19512
214586,19513
214586,19514
214586,19515
214586,19516
214586,19517
214586,19518
214586,19646
214586,19647
214586,19648
214586,19649
214586,19650
214586,19651
214586,19652
214586,19653
214586,19654
214586,19655
214586,19656
214586,19657
214586,19658
214586,19659
214586,19660
214586,19661
214586,19662
214586,19663
214586,19664
214586,19665
214586,19666
214587,16602
214588,8085
214589,5852
214590,8827
214591,5843
214592,5821
214593,5567
214594,32415
214594,32417
214594,32419
214595,17297
214596,16493
214596,16495
214597,30372
214597,30373
214598,13932
214599,8964
214600,13745
214601,5098
214601,5099
214601,5100
214602,29283
214603,32881
214604,16529
214605,8402
214606,13584
214607,5604
214608,5597
214609,5781
214610,18054
214611,8696
214612,16867
214612,16868
214613,16627
214613,16629
214614,4601
214614,4558
214614,4559
214614,4560
214614,4561
214614,4562
214614,4563
214614,4564
214614,4565
214614,4566
214614,4567
214614,4568
214614,4569
214614,4570
214614,4571
214614,4572
214614,4573
214615,8617
214616,5779
214617,17472
214618,16465
214619,14758
214620,4581
214621,32921
214621,31425
214622,5826
214623,30478
214624,15240
214625,13040
214626,13180
214627,16065
214628,4891
214629,29150
214629,29151
214630,15075
214631,5669
214632,15118
214633,26674
214634,16193
214635,5728
214636,5882
214637,5988
214638,5511
214639,23767
214639,23769
214639,23771
214639,23773
214640,21033
214641,13642
214642,23000
214643,11314
214644,25927
214645,25735
214646,22490
214647,29704
214648,8319
214649,25903
214650,23614
214650,23616
214650,23618
214651,16712
214652,24599
214653,32105
214654,21419
214655,21470
214656,2592
214657,5163
214658,32914
214658,32915
214658,32916
214659,8053
214660,3665
214661,5812
214662,3492
214663,9285
214664,15921
214665,5815
214666,16874
214667,24288
214668,17159
214669,5771
214670,10674
214671,6503
214671,6504
214671,6505
214672,24337
214673,25395
214674,13180
214675,23517
214676,5791
214677,8907
214678,5846
214678,5847
214679,23773
214680,5889
214681,23891
214682,13353
214683,13338
214684,5738
214685,6002
214686,12856
214687,4937
214688,8553
214689,18823
214690,5248
214691,5912
214692,7649
214693,21711
214694,14466
214695,20682
214695,20683
214695,20684
214695,20685
214695,20686
214695,20687
214696,16581
214697,4986
214698,17410
214699,4610
214700,5759
214701,5926
214702,13683
214703,15753
214704,9513
214704,9515
214704,9517
214704,9519
214705,5774
214706,5511
214707,19647
214708,5523
214709,13301
214710,5824
214711,5272
214712,5682
214713,23767
214713,23769
214713,23771
214713,23773
214714,17590
214715,14418
214715,14420
214716,6617
214717,3262
214718,5791
214718,5792
214719,5767
214720,4644
214721,25408
214722,22911
214723,13988
214724,25250
214725,16988
214726,5976
214727,17138
214728,25068
214729,22363
214730,19496
214731,23968
214731,23970
214732,15460
214733,23232
214734,5714
214735,26009
214736,6617
214737,4645
214738,6619
214739,5868
214740,8833
214741,25997
214741,25998
214741,25999
214741,26000
214741,26001
214742,6825
214743,5875
214743,5876
214744,16608
214744,16610
214745,25758
214746,23370
214747,23768
214747,23770
214747,23772
214747,23774
214747,23776
214747,23778
214747,23780
214747,23782
214747,23784
214747,23786
214747,23788
214747,23790
214747,23792
214747,23794
214747,23796
214747,24106
214747,24107
214747,24108
214747,24109
214747,24110
214747,24111
214748,5831
214749,2701
214750,16410
214751,11102
214752,23937
214752,23939
214752,23941
214753,13355
214754,5800
